month;price_index;gdp_index;gdp_growth;unemployment;average_workers;families_median_wealth;families_wealth;families_commuting;families_savings;families_helped;amount_subsidised;firms_wealth;firms_profit;gini_index;average_utility;pct_zero_consumption;rent_default;inflation;average_qli;house_vacancy;house_price;house_rent;affordable;p_delinquent;equally;locally;fpm;bank
;1.33;3295.447;0.313;0.123;38.928;1.275;18648.527;2231.508;23426.215;0;0.0;663982.916;2.962;0.465;0.2363;0.0322;0.0045;0.0;0.748;0.247;333.8214;0.5583;0.2001;0.9091;89355.9377;167959.8804;25636.7474;4.0518
;1.297;3198.777;-0.431;0.122;38.908;1.261;18433.577;2224.864;23355.072;0;0.0;674840.722;1.159;0.468;0.2281;0.0332;0.0037;0.0;0.748;0.238;338.2776;0.5516;0.1995;0.95;87768.8872;164256.246;25247.1683;6.5805
;1.306;3266.661;0.419;0.123;38.904;1.287;19050.606;2228.074;23549.021;0;0.0;672638.95;2.206;0.471;0.2328;0.0323;0.0048;0.0;0.753;0.246;350.0621;0.5634;0.2062;0.8824;88308.5129;165384.2863;25403.2139;5.4021
;1.312;3115.477;0.051;0.124;38.898;1.242;18358.175;2245.466;23324.842;0;0.0;701734.86;1.626;0.471;0.221;0.0328;0.0057;0.0;0.742;0.236;324.055;0.547;0.1985;0.7302;86824.0519;161353.414;24945.1497;7.2035
;1.308;3070.785;-0.486;0.124;38.887;1.339;19621.446;2217.23;24042.08;0;0.0;688465.643;0.693;0.471;0.2217;0.033;0.0037;0.0;0.745;0.245;353.4991;0.5625;0.2019;0.8636;86695.4306;163614.6315;25030.919;4.7367
;1.279;3147.513;-0.413;0.123;38.911;1.282;18978.384;2255.266;23294.448;0;0.0;680536.814;2.316;0.474;0.2239;0.0363;0.0045;0.0;0.742;0.252;342.2723;0.5531;0.201;0.8372;86290.6192;160867.5348;24855.645;4.2942
;1.264;3112.291;-0.022;0.123;38.873;1.271;18805.9;2239.66;22972.727;0;0.0;675714.182;-0.938;0.47;0.2248;0.0328;0.0032;0.0;0.745;0.255;341.681;0.5546;0.1975;0.7143;88058.8247;165696.4781;25297.0467;6.7758
;1.312;3335.662;-0.31;0.124;38.925;1.292;18972.775;2219.422;23223.92;0;0.0;660745.51;1.02;0.469;0.2413;0.0321;0.0039;0.0;0.75;0.262;319.99;0.5629;0.2005;0.8571;89716.6054;168721.5219;25824.8765;3.2659
;1.31;3216.021;0.269;0.124;38.968;1.278;18846.84;2251.813;23177.462;0;0.0;693593.428;1.52;0.471;0.2258;0.0336;0.006;0.0;0.748;0.259;341.1809;0.5519;0.1979;0.8413;87795.6298;164096.2593;25250.6801;8.3723
;1.293;3157.09;-0.672;0.123;38.92;1.316;19187.075;2237.197;22876.807;0;0.0;676082.564;2.785;0.468;0.2216;0.0332;0.0064;0.0;0.749;0.252;352.4499;0.5658;0.2058;0.75;86757.8453;163810.1744;25096.6508;3.6698
;1.279;3147.513;-0.413;0.123;38.911;1.282;18978.384;2255.266;23294.448;0;0.0;680536.814;2.316;0.474;0.2239;0.0363;0.0045;0.0;0.742;0.252;342.2723;0.5531;0.201;0.8372;86290.6192;160867.5348;24855.645;4.2942
;1.312;3115.477;0.051;0.124;38.898;1.242;18358.175;2245.466;23324.842;0;0.0;701734.86;1.626;0.471;0.221;0.0328;0.0057;0.0;0.742;0.236;324.055;0.547;0.1985;0.7302;86824.0519;161353.414;24945.1497;7.2035
;1.306;3266.661;0.419;0.123;38.904;1.287;19050.606;2228.074;23549.021;0;0.0;672638.95;2.206;0.471;0.2328;0.0323;0.0048;0.0;0.753;0.246;350.0621;0.5634;0.2062;0.8824;88308.5129;165384.2863;25403.2139;5.4021
;1.308;3070.785;-0.486;0.124;38.887;1.339;19621.446;2217.23;24042.08;0;0.0;688465.643;0.693;0.471;0.2217;0.033;0.0037;0.0;0.745;0.245;353.4991;0.5625;0.2019;0.8636;86695.4306;163614.6315;25030.919;4.7367
;1.31;3216.021;0.269;0.124;38.968;1.278;18846.84;2251.813;23177.462;0;0.0;693593.428;1.52;0.471;0.2258;0.0336;0.006;0.0;0.748;0.259;341.1809;0.5519;0.1979;0.8413;87795.6298;164096.2593;25250.6801;8.3723
;1.264;3112.291;-0.022;0.123;38.873;1.271;18805.9;2239.66;22972.727;0;0.0;675714.182;-0.938;0.47;0.2248;0.0328;0.0032;0.0;0.745;0.255;341.681;0.5546;0.1975;0.7143;88058.8247;165696.4781;25297.0467;6.7758
;1.312;3335.662;-0.31;0.124;38.925;1.292;18972.775;2219.422;23223.92;0;0.0;660745.51;1.02;0.469;0.2413;0.0321;0.0039;0.0;0.75;0.262;319.99;0.5629;0.2005;0.8571;89716.6054;168721.5219;25824.8765;3.2659
;1.293;3157.09;-0.672;0.123;38.92;1.316;19187.075;2237.197;22876.807;0;0.0;676082.564;2.785;0.468;0.2216;0.0332;0.0064;0.0;0.749;0.252;352.4499;0.5658;0.2058;0.75;86757.8453;163810.1744;25096.6508;3.6698
;1.3011;3191.5724;-0.1281999999999999;0.1233;38.9122;1.2842999999999998;18890.330500000004;2235.05;23324.259400000003;0;0.0;678833.5588999998;1.5349;0.4698;0.22773;0.03315;0.00464;0.0;0.7469999999999998;0.2492;339.72893000000005;0.55711;0.20089;0.83352;87757.23447;164576.04266999997;25258.80974;5.435260000000001
;1.265;3170.706;-0.145;0.122;38.88;1.249;18490.988;2044.112;23350.145;0;0.0;689663.246;1.254;0.47;0.2215;0.033;0.0058;0.0;0.747;0.239;329.1063;0.5659;0.1988;0.8868;88458.4006;163304.5437;25579.0407;4.7783
;1.311;3189.092;-0.13;0.125;38.863;1.322;19531.585;2052.566;24128.691;0;0.0;698941.443;3.409;0.471;0.2246;0.0317;0.0055;0.0;0.751;0.231;368.5005;0.5643;0.2071;0.8036;88582.8932;167016.8121;25549.554;4.6375
;1.303;3235.973;0.339;0.123;38.8;1.319;19327.808;2046.783;23925.615;0;0.0;670512.984;1.35;0.467;0.2358;0.0311;0.0063;0.0;0.752;0.227;365.3482;0.5725;0.2073;1.0;91199.6248;171617.2505;26282.7961;4.6699
;1.265;3170.706;-0.145;0.122;38.88;1.249;18490.988;2044.112;23350.145;0;0.0;689663.246;1.254;0.47;0.2215;0.033;0.0058;0.0;0.747;0.239;329.1063;0.5659;0.1988;0.8868;88458.4006;163304.5437;25579.0407;4.7783
;1.311;3189.092;-0.13;0.125;38.863;1.322;19531.585;2052.566;24128.691;0;0.0;698941.443;3.409;0.471;0.2246;0.0317;0.0055;0.0;0.751;0.231;368.5005;0.5643;0.2071;0.8036;88582.8932;167016.8121;25549.554;4.6375
;1.309;3283.677;0.632;0.123;38.873;1.348;19865.408;2039.503;23818.79;0;0.0;678447.75;1.608;0.472;0.2368;0.0336;0.0024;0.0;0.751;0.249;367.6023;0.5701;0.2111;0.7895;89221.993;169872.3415;25768.4513;6.1528
;1.3;3327.916;0.287;0.122;38.88;1.311;19388.833;2023.327;23584.618;0;0.0;688403.972;-0.125;0.472;0.2349;0.0319;0.0059;-0.0133;0.758;0.247;357.6662;0.5642;0.1995;0.75;89651.2252;170482.3458;25856.1163;3.5729
;1.296;3314.198;-0.113;0.123;38.845;1.298;19292.821;2066.01;23580.514;0;0.0;666811.583;4.181;0.473;0.2378;0.0337;0.0051;0.0005;0.754;0.254;349.3339;0.5656;0.2058;0.8125;88998.4267;168105.782;25696.5443;3.8001
;1.333;3305.046;1.056;0.124;38.902;1.309;19363.16;2049.39;24260.909;0;0.0;671234.123;2.512;0.471;0.2325;0.0316;0.004;0.0002;0.756;0.248;334.2914;0.5711;0.2054;0.7619;90690.9177;170409.0618;26182.7125;6.5913
;1.354;3235.14;-0.58;0.123;38.831;1.312;19342.845;2047.868;23458.61;0;0.0;672883.291;2.401;0.47;0.2326;0.0324;0.0053;0.0;0.753;0.264;343.5135;0.5661;0.2114;0.7931;89950.3138;169188.363;25903.0502;5.7866
;1.296;3316.797;-0.049;0.123;38.95;1.268;18913.509;2076.053;23625.455;0;0.0;682775.723;2.267;0.473;0.232;0.0322;0.0042;0.0;0.749;0.241;340.9107;0.558;0.2005;0.8889;89147.6471;166668.1254;25676.9084;6.0649
;1.297;3215.544;0.167;0.123;38.895;1.313;19398.074;2069.156;24138.879;0;0.0;685622.602;1.706;0.471;0.2276;0.0336;0.0059;0.0;0.752;0.244;359.4568;0.5674;0.2097;0.9167;89396.3606;168839.3902;25759.3766;6.9062
;1.303;3235.973;0.339;0.123;38.8;1.319;19327.808;2046.783;23925.615;0;0.0;670512.984;1.35;0.467;0.2358;0.0311;0.0063;0.0;0.752;0.227;365.3482;0.5725;0.2073;1.0;91199.6248;171617.2505;26282.7961;4.6699
;1.309;3283.677;0.632;0.123;38.873;1.348;19865.408;2039.503;23818.79;0;0.0;678447.75;1.608;0.472;0.2368;0.0336;0.0024;0.0;0.751;0.249;367.6023;0.5701;0.2111;0.7895;89221.993;169872.3415;25768.4513;6.1528
;1.3;3327.916;0.287;0.122;38.88;1.311;19388.833;2023.327;23584.618;0;0.0;688403.972;-0.125;0.472;0.2349;0.0319;0.0059;-0.0133;0.758;0.247;357.6662;0.5642;0.1995;0.75;89651.2252;170482.3458;25856.1163;3.5729
;1.296;3314.198;-0.113;0.123;38.845;1.298;19292.821;2066.01;23580.514;0;0.0;666811.583;4.181;0.473;0.2378;0.0337;0.0051;0.0005;0.754;0.254;349.3339;0.5656;0.2058;0.8125;88998.4267;168105.782;25696.5443;3.8001
;1.354;3235.14;-0.58;0.123;38.831;1.312;19342.845;2047.868;23458.61;0;0.0;672883.291;2.401;0.47;0.2326;0.0324;0.0053;0.0;0.753;0.264;343.5135;0.5661;0.2114;0.7931;89950.3138;169188.363;25903.0502;5.7866
;1.333;3305.046;1.056;0.124;38.902;1.309;19363.16;2049.39;24260.909;0;0.0;671234.123;2.512;0.471;0.2325;0.0316;0.004;0.0002;0.756;0.248;334.2914;0.5711;0.2054;0.7619;90690.9177;170409.0618;26182.7125;6.5913
;1.296;3316.797;-0.049;0.123;38.95;1.268;18913.509;2076.053;23625.455;0;0.0;682775.723;2.267;0.473;0.232;0.0322;0.0042;0.0;0.749;0.241;340.9107;0.558;0.2005;0.8889;89147.6471;166668.1254;25676.9084;6.0649
;1.297;3215.544;0.167;0.123;38.895;1.313;19398.074;2069.156;24138.879;0;0.0;685622.602;1.706;0.471;0.2276;0.0336;0.0059;0.0;0.752;0.244;359.4568;0.5674;0.2097;0.9167;89396.3606;168839.3902;25759.3766;6.9062
;1.3064000000000002;3259.408899999999;0.1464;0.1231;38.8719;1.3049;19291.5031;2051.4768;23787.2226;0;0.0;680529.6717000001;2.0563;0.4710000000000001;0.23161;0.03248;0.00504;-0.00126;0.7523;0.2444;351.57298000000003;0.5665199999999999;0.20566;0.8402999999999998;89529.78027;168550.40160000004;25825.45504;5.296049999999999
;1.356;3383.343;0.264;0.124;38.867;1.334;19546.9;1919.558;24498.383;0;0.0;671777.354;1.303;0.466;0.2402;0.0288;0.0069;0.0;0.764;0.256;352.8062;0.5747;0.209;0.9024;92916.9573;175514.7264;26727.727;4.1037
;1.364;3431.401;0.233;0.124;38.892;1.311;19372.297;1919.549;24128.36;0;0.0;665304.762;1.495;0.469;0.2505;0.0308;0.0066;0.0;0.758;0.25;355.5381;0.5638;0.2058;0.7879;92525.4214;175735.9534;26580.8867;7.127
;1.356;3383.343;0.264;0.124;38.867;1.334;19546.9;1919.558;24498.383;0;0.0;671777.354;1.303;0.466;0.2402;0.0288;0.0069;0.0;0.764;0.256;352.8062;0.5747;0.209;0.9024;92916.9573;175514.7264;26727.727;4.1037
;1.364;3431.401;0.233;0.124;38.892;1.311;19372.297;1919.549;24128.36;0;0.0;665304.762;1.495;0.469;0.2505;0.0308;0.0066;0.0;0.758;0.25;355.5381;0.5638;0.2058;0.7879;92525.4214;175735.9534;26580.8867;7.127
;1.314;3308.68;-0.562;0.123;38.898;1.357;20040.602;1923.307;24936.624;0;0.0;699268.336;-0.856;0.472;0.2409;0.0307;0.0037;0.0;0.753;0.252;366.9387;0.5824;0.2091;0.7551;91011.8861;172345.1483;26336.1714;5.6637
;1.352;3290.433;0.489;0.125;38.877;1.344;19738.236;1931.879;23553.387;0;0.0;676187.205;0.31;0.47;0.2331;0.0302;0.0077;0.0023;0.761;0.259;354.4626;0.5661;0.2067;0.75;90442.7233;171496.4388;26141.2048;5.9129
;1.33;3308.644;-0.441;0.125;38.789;1.339;19872.795;1918.601;23926.3;0;0.0;682469.783;4.123;0.475;0.2297;0.0332;0.0053;0.0;0.758;0.282;352.5351;0.5614;0.2095;0.766;89418.5468;169755.4658;25809.5869;5.3022
;1.388;3360.72;0.01;0.124;38.884;1.306;19175.774;1897.785;23929.203;0;0.0;678467.38;1.421;0.465;0.2335;0.0297;0.0043;-0.0028;0.759;0.269;332.04;0.5594;0.2043;0.7436;90987.63;172376.9548;26190.4083;5.5029
;1.34;3347.064;-0.187;0.124;38.892;1.304;19459.473;1906.95;23870.558;0;0.0;669552.112;0.199;0.473;0.2339;0.034;0.0066;0.0;0.754;0.266;352.7683;0.5639;0.2057;0.9032;90513.8433;170836.3322;26104.0144;5.9866
;1.353;3414.721;-0.576;0.124;38.848;1.307;19487.156;1927.907;24222.546;0;0.0;653896.312;1.846;0.473;0.2341;0.0298;0.0047;0.0;0.753;0.266;351.7617;0.5602;0.2076;0.7778;91540.2993;173781.6296;26368.8166;4.0554
;1.363;3384.805;0.951;0.125;38.863;1.283;18979.617;1922.485;23761.458;0;0.0;679694.183;3.013;0.47;0.2362;0.0318;0.0066;0.0;0.758;0.247;349.6989;0.5559;0.2066;0.74;90412.2308;170739.8564;26064.9528;6.6836
;1.361;3490.601;0.224;0.125;38.837;1.282;18856.511;1908.651;23378.154;0;0.0;677941.586;-1.079;0.467;0.2515;0.031;0.0057;0.0;0.758;0.269;315.707;0.5573;0.2102;0.8393;91872.3547;172879.4783;26370.5057;5.456
;1.352;3290.433;0.489;0.125;38.877;1.344;19738.236;1931.879;23553.387;0;0.0;676187.205;0.31;0.47;0.2331;0.0302;0.0077;0.0023;0.761;0.259;354.4626;0.5661;0.2067;0.75;90442.7233;171496.4388;26141.2048;5.9129
;1.314;3308.68;-0.562;0.123;38.898;1.357;20040.602;1923.307;24936.624;0;0.0;699268.336;-0.856;0.472;0.2409;0.0307;0.0037;0.0;0.753;0.252;366.9387;0.5824;0.2091;0.7551;91011.8861;172345.1483;26336.1714;5.6637
;1.33;3308.644;-0.441;0.125;38.789;1.339;19872.795;1918.601;23926.3;0;0.0;682469.783;4.123;0.475;0.2297;0.0332;0.0053;0.0;0.758;0.282;352.5351;0.5614;0.2095;0.766;89418.5468;169755.4658;25809.5869;5.3022
;1.388;3360.72;0.01;0.124;38.884;1.306;19175.774;1897.785;23929.203;0;0.0;678467.38;1.421;0.465;0.2335;0.0297;0.0043;-0.0028;0.759;0.269;332.04;0.5594;0.2043;0.7436;90987.63;172376.9548;26190.4083;5.5029
;1.34;3347.064;-0.187;0.124;38.892;1.304;19459.473;1906.95;23870.558;0;0.0;669552.112;0.199;0.473;0.2339;0.034;0.0066;0.0;0.754;0.266;352.7683;0.5639;0.2057;0.9032;90513.8433;170836.3322;26104.0144;5.9866
;1.353;3414.721;-0.576;0.124;38.848;1.307;19487.156;1927.907;24222.546;0;0.0;653896.312;1.846;0.473;0.2341;0.0298;0.0047;0.0;0.753;0.266;351.7617;0.5602;0.2076;0.7778;91540.2993;173781.6296;26368.8166;4.0554
;1.361;3490.601;0.224;0.125;38.837;1.282;18856.511;1908.651;23378.154;0;0.0;677941.586;-1.079;0.467;0.2515;0.031;0.0057;0.0;0.758;0.269;315.707;0.5573;0.2102;0.8393;91872.3547;172879.4783;26370.5057;5.456
;1.363;3384.805;0.951;0.125;38.863;1.283;18979.617;1922.485;23761.458;0;0.0;679694.183;3.013;0.47;0.2362;0.0318;0.0066;0.0;0.758;0.247;349.6989;0.5559;0.2066;0.74;90412.2308;170739.8564;26064.9528;6.6836
;1.3521;3372.0412;0.0404999999999999;0.1243;38.8647;1.3167;19452.9361;1917.6672;24020.4973;0;0.0;675455.9012999999;1.1775;0.4699999999999999;0.23836;0.031;0.0058099999999999;-5e-05;0.7575999999999998;0.2616;348.42565999999994;0.5645100000000001;0.20745;0.7965300000000001;91164.1893;172546.1984;26269.42746;5.5794
;1.443;3419.709;0.327;0.124;38.878;1.342;19713.411;1839.095;23885.354;0;0.0;655508.124;1.298;0.469;0.2388;0.03;0.0045;-0.005;0.761;0.257;355.8002;0.566;0.2106;0.6875;93854.2136;178401.713;26998.5843;4.4971
;1.439;3515.894;-0.06;0.123;38.83;1.323;19483.139;1835.763;24098.602;0;0.0;676739.797;2.468;0.468;0.2487;0.0292;0.0034;0.0;0.764;0.249;364.6241;0.5644;0.2116;0.9524;94456.5667;179502.0975;27097.4764;2.6613
;1.443;3419.709;0.327;0.124;38.878;1.342;19713.411;1839.095;23885.354;0;0.0;655508.124;1.298;0.469;0.2388;0.03;0.0045;-0.005;0.761;0.257;355.8002;0.566;0.2106;0.6875;93854.2136;178401.713;26998.5843;4.4971
;1.439;3515.894;-0.06;0.123;38.83;1.323;19483.139;1835.763;24098.602;0;0.0;676739.797;2.468;0.468;0.2487;0.0292;0.0034;0.0;0.764;0.249;364.6241;0.5644;0.2116;0.9524;94456.5667;179502.0975;27097.4764;2.6613
;1.387;3329.605;-0.104;0.125;38.855;1.292;19042.519;1837.752;23233.893;0;0.0;661870.966;-0.062;0.468;0.2351;0.0339;0.0054;0.0;0.758;0.28;328.2862;0.558;0.208;0.85;90320.5205;170472.8167;26040.2253;4.4898
;1.457;3421.035;0.325;0.124;38.812;1.39;20352.7;1837.236;23448.242;0;0.0;665369.906;3.465;0.471;0.2434;0.0308;0.0047;0.0002;0.761;0.259;379.3185;0.5674;0.2132;1.0;94122.3402;179427.667;27009.3924;6.2608
;1.407;3348.04;0.267;0.125;38.788;1.275;18880.935;1864.129;23506.941;0;0.0;701505.567;-0.841;0.469;0.2381;0.0331;0.0039;0.0;0.756;0.26;336.9563;0.5467;0.2024;0.881;90812.3438;171155.2572;26033.2881;3.8071
;1.459;3425.119;0.147;0.124;38.872;1.295;19017.851;1849.02;23490.296;0;0.0;665309.557;2.474;0.466;0.2436;0.0296;0.0053;0.0;0.761;0.255;348.4502;0.5505;0.2063;0.8125;93692.4356;177600.9619;26787.5186;4.3605
;1.402;3468.759;-0.425;0.124;38.878;1.319;19322.835;1872.806;23115.834;0;0.0;688336.18;-0.969;0.468;0.2538;0.0312;0.0051;0.0;0.766;0.28;338.9216;0.5582;0.2103;0.8276;91536.042;173303.5391;26320.6503;3.6025
;1.409;3311.405;-0.576;0.124;38.852;1.303;19022.596;1859.133;23863.042;0;0.0;662573.279;-2.74;0.467;0.2368;0.0335;0.0069;0.0;0.764;0.258;340.6992;0.5566;0.2076;0.8235;90450.9352;171122.7438;26005.5578;6.3058
;1.42;3341.625;-0.082;0.125;38.866;1.311;19228.843;1858.627;23996.829;0;0.0;674760.956;1.314;0.467;0.2357;0.0322;0.0042;-0.0002;0.76;0.27;348.4092;0.5647;0.2053;0.6429;91733.7737;172985.9402;26452.6556;5.8125
;1.401;3284.406;-0.093;0.124;38.842;1.332;19690.745;1835.834;23782.43;0;0.0;677771.178;0.765;0.472;0.2303;0.033;0.0053;0.0;0.759;0.259;353.0871;0.5852;0.205;0.8824;92187.0181;173436.6348;26671.2479;4.738
;1.387;3329.605;-0.104;0.125;38.855;1.292;19042.519;1837.752;23233.893;0;0.0;661870.966;-0.062;0.468;0.2351;0.0339;0.0054;0.0;0.758;0.28;328.2862;0.558;0.208;0.85;90320.5205;170472.8167;26040.2253;4.4898
;1.457;3421.035;0.325;0.124;38.812;1.39;20352.7;1837.236;23448.242;0;0.0;665369.906;3.465;0.471;0.2434;0.0308;0.0047;0.0002;0.761;0.259;379.3185;0.5674;0.2132;1.0;94122.3402;179427.667;27009.3924;6.2608
;1.407;3348.04;0.267;0.125;38.788;1.275;18880.935;1864.129;23506.941;0;0.0;701505.567;-0.841;0.469;0.2381;0.0331;0.0039;0.0;0.756;0.26;336.9563;0.5467;0.2024;0.881;90812.3438;171155.2572;26033.2881;3.8071
;1.459;3425.119;0.147;0.124;38.872;1.295;19017.851;1849.02;23490.296;0;0.0;665309.557;2.474;0.466;0.2436;0.0296;0.0053;0.0;0.761;0.255;348.4502;0.5505;0.2063;0.8125;93692.4356;177600.9619;26787.5186;4.3605
;1.402;3468.759;-0.425;0.124;38.878;1.319;19322.835;1872.806;23115.834;0;0.0;688336.18;-0.969;0.468;0.2538;0.0312;0.0051;0.0;0.766;0.28;338.9216;0.5582;0.2103;0.8276;91536.042;173303.5391;26320.6503;3.6025
;1.409;3311.405;-0.576;0.124;38.852;1.303;19022.596;1859.133;23863.042;0;0.0;662573.279;-2.74;0.467;0.2368;0.0335;0.0069;0.0;0.764;0.258;340.6992;0.5566;0.2076;0.8235;90450.9352;171122.7438;26005.5578;6.3058
;1.42;3341.625;-0.082;0.125;38.866;1.311;19228.843;1858.627;23996.829;0;0.0;674760.956;1.314;0.467;0.2357;0.0322;0.0042;-0.0002;0.76;0.27;348.4092;0.5647;0.2053;0.6429;91733.7737;172985.9402;26452.6556;5.8125
;1.401;3284.406;-0.093;0.124;38.842;1.332;19690.745;1835.834;23782.43;0;0.0;677771.178;0.765;0.472;0.2303;0.033;0.0053;0.0;0.759;0.259;353.0871;0.5852;0.205;0.8824;92187.0181;173436.6348;26671.2479;4.738
;1.4224;3386.5597;-0.0274;0.1242;38.8473;1.3181999999999998;19375.5574;1848.9395;23642.1463;0;0.0;672974.551;0.7172000000000002;0.4684999999999999;0.24043;0.03165;0.00487;-0.0005;0.7609999999999999;0.2627;349.45526;0.56177;0.20803;0.83598;92316.61894;174740.93711999996;26541.65967;4.6535400000000005
;1.519;3381.986;0.224;0.124;38.828;1.322;19711.907;1783.451;24111.766;0;0.0;673387.102;-2.797;0.473;0.2376;0.0321;0.0061;0.0;0.755;0.257;353.7386;0.5742;0.2148;0.6863;92851.3444;174472.5889;26732.112;5.7169
;1.491;3266.835;-0.452;0.125;38.867;1.359;20219.677;1806.801;24034.145;0;0.0;688090.599;2.427;0.473;0.2274;0.0327;0.0035;0.0006;0.748;0.259;366.7583;0.5778;0.2118;0.7826;90383.1643;171475.8631;26167.6474;8.2001
;1.519;3381.986;0.224;0.124;38.828;1.322;19711.907;1783.451;24111.766;0;0.0;673387.102;-2.797;0.473;0.2376;0.0321;0.0061;0.0;0.755;0.257;353.7386;0.5742;0.2148;0.6863;92851.3444;174472.5889;26732.112;5.7169
;1.491;3266.835;-0.452;0.125;38.867;1.359;20219.677;1806.801;24034.145;0;0.0;688090.599;2.427;0.473;0.2274;0.0327;0.0035;0.0006;0.748;0.259;366.7583;0.5778;0.2118;0.7826;90383.1643;171475.8631;26167.6474;8.2001
;1.564;3342.459;-0.142;0.124;38.739;1.302;19001.297;1793.966;23029.427;0;0.0;690416.741;-0.771;0.466;0.2414;0.0299;0.0066;0.0;0.751;0.26;341.5355;0.5522;0.2065;0.9444;90917.2467;172211.5749;26135.0171;7.0257
;1.526;3287.878;-0.104;0.124;38.806;1.316;19470.643;1790.635;23866.603;0;0.0;684704.075;-2.977;0.47;0.2345;0.0329;0.0027;0.0002;0.759;0.261;350.5729;0.5621;0.2065;0.775;90123.1887;170682.8423;26006.995;4.7375
;1.568;3326.094;-0.167;0.124;38.843;1.375;20162.009;1783.042;24553.89;0;0.0;677097.079;0.177;0.469;0.2392;0.03;0.0068;0.0002;0.762;0.265;370.0365;0.579;0.2082;0.9444;93208.5418;176801.0817;26858.1257;5.5456
;1.518;3360.068;-0.249;0.125;38.839;1.313;19099.346;1779.607;23629.542;0;0.0;655950.255;-1.646;0.464;0.2388;0.0341;0.0053;0.0;0.761;0.277;342.044;0.5499;0.2078;0.8261;90936.2626;172402.7079;26129.9845;7.0124
;1.474;3268.442;-0.128;0.125;38.869;1.35;19835.527;1791.688;24279.963;0;0.0;672183.256;-1.832;0.471;0.2285;0.0354;0.0056;0.0;0.76;0.25;358.7995;0.5727;0.2119;0.881;90654.087;172225.24;26240.6523;6.8287
;1.546;3381.283;-0.023;0.124;38.883;1.344;19592.816;1782.124;23878.603;0;0.0;675057.451;0.17;0.466;0.236;0.0316;0.0043;0.0;0.762;0.259;355.8362;0.572;0.2128;0.8214;91509.2565;173073.1885;26373.2634;4.5604
;1.619;3441.738;0.081;0.124;38.861;1.34;19643.768;1825.223;23937.817;0;0.0;664958.461;1.893;0.469;0.243;0.0325;0.0061;0.0;0.762;0.279;332.9983;0.5641;0.2129;0.9091;92032.2885;174802.2872;26513.4903;6.9476
;1.509;3319.249;-0.21;0.124;38.804;1.309;19222.788;1800.688;23605.601;0;0.0;690487.007;-4.655;0.47;0.245;0.0328;0.0053;0.0;0.756;0.275;341.2938;0.5567;0.2022;0.8205;89683.9461;169601.7509;25878.9621;5.991
;1.564;3342.459;-0.142;0.124;38.739;1.302;19001.297;1793.966;23029.427;0;0.0;690416.741;-0.771;0.466;0.2414;0.0299;0.0066;0.0;0.751;0.26;341.5355;0.5522;0.2065;0.9444;90917.2467;172211.5749;26135.0171;7.0257
;1.526;3287.878;-0.104;0.124;38.806;1.316;19470.643;1790.635;23866.603;0;0.0;684704.075;-2.977;0.47;0.2345;0.0329;0.0027;0.0002;0.759;0.261;350.5729;0.5621;0.2065;0.775;90123.1887;170682.8423;26006.995;4.7375
;1.568;3326.094;-0.167;0.124;38.843;1.375;20162.009;1783.042;24553.89;0;0.0;677097.079;0.177;0.469;0.2392;0.03;0.0068;0.0002;0.762;0.265;370.0365;0.579;0.2082;0.9444;93208.5418;176801.0817;26858.1257;5.5456
;1.518;3360.068;-0.249;0.125;38.839;1.313;19099.346;1779.607;23629.542;0;0.0;655950.255;-1.646;0.464;0.2388;0.0341;0.0053;0.0;0.761;0.277;342.044;0.5499;0.2078;0.8261;90936.2626;172402.7079;26129.9845;7.0124
;1.619;3441.738;0.081;0.124;38.861;1.34;19643.768;1825.223;23937.817;0;0.0;664958.461;1.893;0.469;0.243;0.0325;0.0061;0.0;0.762;0.279;332.9983;0.5641;0.2129;0.9091;92032.2885;174802.2872;26513.4903;6.9476
;1.474;3268.442;-0.128;0.125;38.869;1.35;19835.527;1791.688;24279.963;0;0.0;672183.256;-1.832;0.471;0.2285;0.0354;0.0056;0.0;0.76;0.25;358.7995;0.5727;0.2119;0.881;90654.087;172225.24;26240.6523;6.8287
;1.546;3381.283;-0.023;0.124;38.883;1.344;19592.816;1782.124;23878.603;0;0.0;675057.451;0.17;0.466;0.236;0.0316;0.0043;0.0;0.762;0.259;355.8362;0.572;0.2128;0.8214;91509.2565;173073.1885;26373.2634;4.5604
;1.509;3319.249;-0.21;0.124;38.804;1.309;19222.788;1800.688;23605.601;0;0.0;690487.007;-4.655;0.47;0.245;0.0328;0.0053;0.0;0.756;0.275;341.2938;0.5567;0.2022;0.8205;89683.9461;169601.7509;25878.9621;5.991
;1.5334;3337.603199999999;-0.1169999999999999;0.1243;38.83390000000001;1.3329999999999995;19595.9778;1793.7225;23892.7357;0;0.0;677233.2026;-1.0011000000000003;0.4691000000000001;0.2371399999999999;0.0324;0.0052299999999999;0.0001;0.7575999999999999;0.2641999999999999;351.36136000000005;0.5660700000000001;0.20954;0.83908;91229.93266000002;172774.91254;26303.624980000004;6.256589999999999
;1.406;3304.976;-0.273;0.123;38.825;1.314;19572.361;1830.09;23941.94;0;0.0;667266.134;-4.38;0.47;0.2345;0.033;0.0061;0.0;0.761;0.27;352.9774;0.5672;0.2009;0.8276;91457.7562;172356.9215;26328.7687;5.4356
